Datetime,PM10,CO,NO,NO2,NOX,SO2,O3,Rain,Temp,Rel_hum,Net_rad,Pressure
2010-09-10 23:00:00,38.0,0.2,1.0,3.0,2.0,1.0,2.0,0.0,27.9,87.8,-30.0,970.0
2010-09-11 00:00:00,,,,,,,,,,,,
2010-09-11 01:00:00,4.0,0.1,1.0,2.0,2.0,1.0,3.0,0.0,27.8,89.0,-27.0,969.0
2010-09-11 02:00:00,5.0,0.1,2.0,2.0,2.0,1.0,3.0,0.0,27.6,89.2,-23.0,969.0
2010-09-11 03:00:00,4.0,0.1,1.0,2.0,2.0,1.0,2.0,0.0,27.5,89.3,-27.0,969.0
2010-09-11 04:00:00,3.0,0.1,1.0,2.0,2.0,1.0,4.0,0.0,27.3,89.3,-28.0,968.0
2010-09-11 05:00:00,5.0,0.1,1.0,2.0,2.0,1.0,5.0,0.0,26.9,89.0,-29.0,968.0
2010-09-11 06:00:00,4.0,0.1,1.0,2.0,2.0,1.0,4.0,0.0,26.5,88.7,-29.0,968.0
2010-09-11 07:00:00,11.0,0.1,2.0,2.0,3.0,1.0,3.0,0.0,26.4,89.5,-23.0,968.0
2010-09-11 08:00:00,17.0,0.1,3.0,3.0,4.0,1.0,5.0,0.0,27.2,89.7,-7.0,969.0
2010-09-11 09:00:00,13.0,0.1,2.0,2.0,2.0,1.0,7.0,0.0,29.0,84.5,162.0,970.0
2010-09-11 10:00:00,17.0,0.0,1.0,2.0,2.0,1.0,9.0,0.09,30.4,76.0,91.0,971.0
2010-09-11 11:00:00,9.0,0.0,1.0,2.0,2.0,1.0,9.0,0.0,31.0,76.2,162.0,971.0
2010-09-11 12:00:00,2.0,0.0,2.0,2.0,2.0,1.0,12.0,0.0,33.3,65.4,358.0,971.0
2010-09-11 13:00:00,1.0,0.0,2.0,2.0,3.0,1.0,14.0,0.0,35.5,57.2,645.0,970.0
2010-09-11 14:00:00,4.0,0.0,2.0,2.0,2.0,1.0,15.0,0.0,36.8,52.8,612.0,969.0
2010-09-11 15:00:00,3.0,0.0,1.0,2.0,1.0,1.0,15.0,0.0,36.6,53.9,406.0,968.0
2010-09-11 16:00:00,7.0,0.0,1.0,2.0,1.0,1.0,16.0,0.0,37.7,52.0,323.0,967.0
2010-09-11 17:00:00,6.0,0.0,2.0,1.0,2.0,1.0,13.0,0.0,36.1,56.6,173.0,967.0
2010-09-11 18:00:00,12.0,,,,,,,0.0,34.8,60.9,7.0,968.0
2010-09-11 19:00:00,33.0,0.3,2.0,4.0,5.0,1.0,8.0,0.0,31.1,74.0,-45.0,968.0
2010-09-11 20:00:00,,,,,,,,0.0,,,,
2010-09-11 21:00:00,22.0,0.2,2.0,3.0,3.0,1.0,4.0,0.0,28.3,85.5,-39.0,970.0
2010-09-11 22:00:00,27.0,0.1,1.0,4.0,3.0,1.0,3.0,0.0,28.1,87.3,-28.0,971.0
2010-09-11 23:00:00,3.0,0.1,1.0,2.0,2.0,1.0,12.0,0.12,27.7,87.5,-28.0,972.0
2010-09-12 00:00:00,,,,,,,,,,,,
2010-09-12 01:00:00,8.0,0.1,1.0,2.0,2.0,1.0,7.0,0.0,26.8,89.2,-29.0,971.0
2010-09-12 02:00:00,5.0,0.1,2.0,2.0,2.0,1.0,6.0,0.0,26.6,89.8,-32.0,971.0
2010-09-12 03:00:00,5.0,0.1,1.0,2.0,2.0,1.0,7.0,0.01,26.4,90.3,-31.0,970.0
2010-09-12 04:00:00,9.0,0.1,1.0,2.0,1.0,1.0,5.0,0.0,26.2,90.5,-31.0,970.0
2010-09-12 05:00:00,15.0,0.1,1.0,3.0,2.0,1.0,5.0,0.0,26.2,90.8,-25.0,970.0
2010-09-12 06:00:00,16.0,0.1,1.0,3.0,1.0,1.0,5.0,0.0,26.1,90.8,-28.0,970.0
2010-09-12 07:00:00,22.0,0.1,2.0,3.0,3.0,1.0,3.0,0.0,26.1,91.1,-18.0,971.0
2010-09-12 08:00:00,33.0,0.1,2.0,3.0,3.0,1.0,5.0,0.0,27.2,91.6,89.0,971.0
2010-09-12 09:00:00,21.0,0.0,1.0,3.0,3.0,1.0,10.0,0.0,29.7,84.5,188.0,972.0
2010-09-12 10:00:00,8.0,0.0,1.0,2.0,2.0,1.0,12.0,0.0,32.6,67.5,400.0,973.0
2010-09-12 11:00:00,4.0,0.0,1.0,2.0,1.0,1.0,13.0,0.0,35.1,57.2,665.0,972.0
2010-09-12 12:00:00,3.0,0.0,1.0,2.0,2.0,1.0,13.0,0.0,36.3,53.4,687.0,972.0
2010-09-12 13:00:00,2.0,0.0,1.0,2.0,2.0,1.0,13.0,0.0,36.6,52.1,725.0,971.0
2010-09-12 14:00:00,6.0,0.0,1.0,2.0,2.0,1.0,12.0,0.0,37.6,51.5,744.0,970.0
2010-09-12 15:00:00,4.0,0.0,1.0,2.0,2.0,1.0,12.0,0.0,38.1,49.6,726.0,969.0
2010-09-12 16:00:00,2.0,0.0,2.0,2.0,2.0,1.0,12.0,0.0,39.1,46.8,447.0,968.0
2010-09-12 17:00:00,11.0,0.1,1.0,2.0,1.0,1.0,10.0,0.0,39.0,49.8,237.0,968.0
2010-09-12 18:00:00,13.0,0.1,1.0,2.0,2.0,1.0,10.0,0.0,37.3,54.0,16.0,968.0
2010-09-12 19:00:00,17.0,,,,,,,0.0,32.1,71.2,-36.0,969.0
2010-09-12 20:00:00,32.0,0.2,2.0,4.0,4.0,1.0,4.0,0.0,29.5,79.0,-46.0,969.0
2010-09-12 21:00:00,35.0,0.2,1.0,3.0,3.0,0.0,3.0,0.0,28.9,84.2,-28.0,970.0
2010-09-12 22:00:00,27.0,0.1,1.0,4.0,3.0,1.0,2.0,0.0,28.8,85.8,-35.0,971.0
2010-09-12 23:00:00,23.0,0.1,2.0,3.0,3.0,0.0,1.0,0.0,28.7,87.2,-28.0,972.0
2010-09-13 00:00:00,,,,,,,,,,,,
2010-09-13 01:00:00,11.0,0.1,1.0,2.0,2.0,1.0,1.0,0.0,28.5,88.6,-30.0,971.0
2010-09-13 02:00:00,13.0,0.1,2.0,2.0,2.0,1.0,1.0,0.0,28.2,89.1,-26.0,970.0
2010-09-13 03:00:00,8.0,0.1,1.0,3.0,2.0,1.0,1.0,0.0,28.1,89.6,-32.0,970.0
2010-09-13 04:00:00,10.0,0.1,1.0,2.0,2.0,1.0,1.0,0.0,27.8,89.9,-31.0,970.0
2010-09-13 05:00:00,7.0,0.1,1.0,2.0,2.0,1.0,1.0,0.0,27.4,90.1,-28.0,969.0
2010-09-13 06:00:00,10.0,0.1,1.0,2.0,2.0,1.0,1.0,0.0,26.9,89.9,-35.0,969.0
2010-09-13 07:00:00,18.0,0.1,2.0,2.0,3.0,1.0,1.0,0.0,26.9,90.3,-17.0,969.0
2010-09-13 08:00:00,38.0,0.1,2.0,3.0,4.0,1.0,2.0,0.0,27.6,90.7,27.0,970.0
2010-09-13 09:00:00,14.0,0.1,1.0,2.0,1.0,1.0,4.0,0.0,28.9,89.7,119.0,971.0
2010-09-13 10:00:00,7.0,0.0,1.0,2.0,1.0,1.0,7.0,0.0,31.5,75.9,401.0,971.0
2010-09-13 11:00:00,2.0,0.0,1.0,2.0,2.0,1.0,10.0,0.0,35.0,58.4,387.0,971.0
2010-09-13 12:00:00,1.0,0.0,1.0,2.0,1.0,1.0,11.0,0.0,36.3,53.1,611.0,971.0
2010-09-13 13:00:00,3.0,0.0,2.0,2.0,2.0,1.0,12.0,0.0,36.7,53.1,418.0,970.0
2010-09-13 14:00:00,4.0,0.0,2.0,2.0,3.0,1.0,12.0,0.0,35.9,56.9,425.0,969.0
2010-09-13 15:00:00,3.0,0.0,1.0,2.0,2.0,1.0,13.0,0.0,37.7,51.5,432.0,967.0
2010-09-13 16:00:00,24.0,0.0,2.0,3.0,3.0,1.0,12.0,0.0,34.4,65.6,109.0,967.0
2010-09-13 17:00:00,25.0,0.1,2.0,2.0,2.0,1.0,6.0,0.26,32.8,75.8,17.0,967.0
2010-09-13 18:00:00,21.0,0.2,2.0,3.0,4.0,1.0,5.0,0.0,30.7,83.2,-7.0,967.0
2010-09-13 19:00:00,9.0,0.1,1.0,2.0,2.0,1.0,8.0,0.63,28.6,83.9,-23.0,968.0
2010-09-13 20:00:00,3.0,,,,,,,0.69,26.6,87.6,-13.0,969.0
2010-09-13 21:00:00,7.0,0.1,1.0,3.0,2.0,1.0,8.0,0.04,26.4,89.6,-18.0,970.0
2010-09-13 22:00:00,8.0,0.1,2.0,2.0,2.0,0.0,6.0,0.06,26.3,90.3,-19.0,971.0
2010-09-13 23:00:00,5.0,0.1,1.0,2.0,1.0,1.0,6.0,0.01,26.3,90.8,-18.0,971.0
2010-09-14 00:00:00,,,,,,,,,,,,
2010-09-14 01:00:00,4.0,0.1,2.0,2.0,2.0,1.0,5.0,0.0,26.4,91.3,-17.0,970.0
2010-09-14 02:00:00,3.0,0.1,1.0,2.0,2.0,0.0,4.0,0.0,26.4,91.5,-19.0,970.0
2010-09-14 03:00:00,4.0,0.1,1.0,2.0,2.0,1.0,4.0,0.0,26.4,91.7,-20.0,969.0
2010-09-14 04:00:00,6.0,0.1,1.0,2.0,1.0,0.0,3.0,0.0,26.2,91.7,-23.0,969.0
2010-09-14 05:00:00,10.0,0.1,2.0,3.0,3.0,0.0,2.0,0.0,26.1,91.7,-22.0,969.0
2010-09-14 06:00:00,10.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,26.0,91.6,-21.0,969.0
2010-09-14 07:00:00,10.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,26.0,91.8,-13.0,969.0
2010-09-14 08:00:00,21.0,0.1,2.0,2.0,2.0,1.0,3.0,0.01,26.5,92.0,31.0,970.0
2010-09-14 09:00:00,21.0,0.0,1.0,2.0,2.0,1.0,5.0,0.0,27.8,91.5,88.0,970.0
2010-09-14 10:00:00,8.0,0.0,2.0,2.0,2.0,1.0,6.0,0.0,29.4,85.1,176.0,971.0
2010-09-14 11:00:00,8.0,0.0,2.0,2.0,2.0,1.0,7.0,0.0,31.9,69.5,272.0,971.0
2010-09-14 12:00:00,4.0,0.0,1.0,2.0,2.0,1.0,9.0,0.0,33.8,62.6,472.0,971.0
2010-09-14 13:00:00,1.0,0.0,2.0,2.0,3.0,1.0,9.0,0.0,35.0,58.6,485.0,970.0
2010-09-14 14:00:00,6.0,0.0,3.0,2.0,3.0,1.0,11.0,0.0,35.3,58.8,291.0,969.0
2010-09-14 15:00:00,10.0,0.0,1.0,2.0,1.0,1.0,9.0,0.18,30.7,76.4,-8.0,968.0
2010-09-14 16:00:00,1.0,0.0,2.0,2.0,2.0,1.0,9.0,0.13,27.7,83.2,-8.0,968.0
2010-09-14 17:00:00,7.0,0.1,3.0,2.0,4.0,1.0,8.0,0.04,27.6,87.0,17.0,967.0
2010-09-14 18:00:00,10.0,0.1,2.0,2.0,3.0,1.0,8.0,0.01,28.3,86.7,17.0,968.0
2010-09-14 19:00:00,13.0,0.1,1.0,2.0,2.0,1.0,5.0,0.0,28.0,86.3,-21.0,968.0
2010-09-14 20:00:00,18.0,0.1,1.0,2.0,2.0,0.0,3.0,0.0,27.4,88.0,-22.0,969.0
2010-09-14 21:00:00,16.0,,,,,,,0.0,27.3,89.3,-20.0,970.0
2010-09-14 22:00:00,12.0,0.1,1.0,2.0,2.0,1.0,2.0,0.0,27.1,89.8,-19.0,971.0
2010-09-14 23:00:00,14.0,0.1,1.0,2.0,2.0,0.0,2.0,0.0,27.3,90.2,-18.0,971.0
2010-09-15 00:00:00,,,,,,,,,,,,
2010-09-15 01:00:00,8.0,0.1,1.0,2.0,2.0,1.0,1.0,0.0,27.1,90.9,-20.0,970.0
2010-09-15 02:00:00,9.0,0.1,1.0,2.0,2.0,1.0,1.0,0.0,27.0,91.2,-21.0,970.0
2010-09-15 03:00:00,9.0,0.1,1.0,2.0,1.0,1.0,1.0,0.14,26.8,91.2,-17.0,969.0
2010-09-15 04:00:00,6.0,0.1,1.0,2.0,2.0,1.0,3.0,0.07,26.5,91.3,-18.0,969.0
2010-09-15 05:00:00,10.0,0.1,1.0,2.0,2.0,1.0,2.0,0.03,26.3,91.3,-22.0,969.0
2010-09-15 06:00:00,11.0,0.1,2.0,2.0,2.0,1.0,4.0,0.04,26.1,91.3,-22.0,969.0
2010-09-15 07:00:00,8.0,0.0,2.0,2.0,2.0,1.0,3.0,0.03,26.1,91.4,-19.0,970.0
2010-09-15 08:00:00,19.0,0.1,2.0,3.0,3.0,1.0,3.0,0.01,26.1,91.7,-5.0,971.0
2010-09-15 09:00:00,15.0,0.1,2.0,2.0,3.0,1.0,5.0,0.02,26.7,91.8,8.0,971.0
2010-09-15 10:00:00,15.0,0.0,2.0,2.0,2.0,1.0,5.0,0.03,27.4,91.6,20.0,972.0
2010-09-15 11:00:00,7.0,0.0,3.0,2.0,3.0,1.0,6.0,0.04,28.0,90.3,29.0,972.0
2010-09-15 12:00:00,5.0,0.0,2.0,3.0,2.0,1.0,7.0,0.03,28.7,87.6,43.0,972.0
2010-09-15 13:00:00,3.0,0.0,1.0,3.0,2.0,1.0,8.0,0.03,29.2,83.2,46.0,971.0
2010-09-15 14:00:00,1.0,0.0,1.0,2.0,2.0,1.0,8.0,0.0,29.9,79.7,61.0,970.0
2010-09-15 15:00:00,2.0,0.0,1.0,2.0,1.0,1.0,9.0,0.0,30.6,75.9,155.0,970.0
2010-09-15 16:00:00,2.0,0.0,2.0,2.0,2.0,1.0,9.0,0.0,31.0,72.2,111.0,969.0
2010-09-15 17:00:00,12.0,0.1,2.0,2.0,3.0,1.0,7.0,0.0,30.8,76.3,91.0,969.0
2010-09-15 18:00:00,12.0,0.1,2.0,2.0,2.0,1.0,5.0,0.0,30.2,78.6,13.0,969.0
2010-09-15 19:00:00,9.0,0.1,1.0,2.0,2.0,1.0,2.0,0.0,28.6,83.5,-31.0,970.0
2010-09-15 20:00:00,17.0,0.1,2.0,2.0,2.0,1.0,2.0,0.0,27.4,86.8,-31.0,971.0
2010-09-15 21:00:00,20.0,0.1,1.0,2.0,2.0,1.0,2.0,0.0,26.8,88.0,-27.0,971.0
2010-09-15 22:00:00,20.0,,,,,,,0.0,26.8,89.0,-19.0,972.0
2010-09-15 23:00:00,22.0,0.1,1.0,3.0,2.0,1.0,2.0,0.05,27.0,89.6,-18.0,973.0
2010-09-16 00:00:00,,,,,,,,,,,,
2010-09-16 01:00:00,2.0,0.1,1.0,2.0,2.0,1.0,6.0,0.0,26.4,90.3,-19.0,972.0
2010-09-16 02:00:00,5.0,0.1,1.0,2.0,1.0,1.0,5.0,0.06,26.4,90.7,-16.0,971.0
2010-09-16 03:00:00,5.0,0.1,1.0,2.0,1.0,1.0,6.0,0.01,26.4,90.9,-17.0,971.0
2010-09-16 04:00:00,7.0,0.1,1.0,2.0,2.0,1.0,4.0,0.01,26.4,91.2,-16.0,971.0
2010-09-16 05:00:00,10.0,0.1,1.0,3.0,2.0,1.0,4.0,0.01,26.3,91.3,-19.0,971.0
2010-09-16 06:00:00,10.0,0.1,2.0,2.0,2.0,1.0,5.0,0.0,26.0,91.2,-21.0,971.0
2010-09-16 07:00:00,13.0,0.1,2.0,3.0,3.0,1.0,4.0,0.0,26.0,91.5,-13.0,971.0
2010-09-16 08:00:00,20.0,0.1,3.0,3.0,4.0,1.0,4.0,0.0,26.3,91.7,21.0,972.0
2010-09-16 09:00:00,14.0,0.1,1.0,3.0,2.0,1.0,6.0,0.0,27.6,91.0,87.0,972.0
2010-09-16 10:00:00,10.0,0.1,2.0,2.0,2.0,1.0,7.0,0.0,28.7,87.0,107.0,973.0
2010-09-16 11:00:00,7.0,0.0,2.0,2.0,2.0,1.0,10.0,0.0,31.2,73.6,514.0,973.0
2010-09-16 12:00:00,7.0,0.0,1.0,2.0,2.0,1.0,12.0,0.0,33.7,63.7,252.0,972.0
2010-09-16 13:00:00,4.0,0.0,1.0,2.0,1.0,1.0,12.0,0.0,34.0,62.9,595.0,971.0
2010-09-16 14:00:00,11.0,0.0,2.0,2.0,2.0,1.0,13.0,0.0,36.8,56.2,575.0,970.0
2010-09-16 15:00:00,10.0,0.0,1.0,1.0,1.0,1.0,10.0,0.0,35.1,63.9,227.0,969.0
2010-09-16 16:00:00,9.0,0.0,1.0,2.0,1.0,1.0,8.0,0.0,33.0,70.2,132.0,968.0
2010-09-16 17:00:00,14.0,0.1,1.0,2.0,1.0,1.0,8.0,0.0,30.3,78.1,-15.0,968.0
2010-09-16 18:00:00,,,,,,,,0.0,,,,
2010-09-16 19:00:00,19.0,0.1,2.0,3.0,3.0,1.0,4.0,0.0,28.4,85.3,-41.0,970.0
2010-09-16 20:00:00,19.0,0.1,1.0,2.0,1.0,1.0,4.0,0.0,27.6,87.4,-30.0,971.0
2010-09-16 21:00:00,19.0,0.1,2.0,2.0,2.0,1.0,3.0,0.0,27.5,89.0,-25.0,971.0
2010-09-16 22:00:00,17.0,0.1,1.0,2.0,2.0,1.0,3.0,0.01,27.4,89.6,-25.0,972.0
2010-09-16 23:00:00,17.0,,,,,,,0.0,27.5,90.1,-23.0,972.0
2010-09-17 00:00:00,,,,,,,,,,,,
2010-09-17 01:00:00,7.0,0.1,1.0,2.0,2.0,1.0,2.0,0.0,27.2,90.6,-23.0,972.0
2010-09-17 02:00:00,10.0,0.1,1.0,2.0,1.0,1.0,2.0,0.0,27.1,90.8,-23.0,971.0
2010-09-17 03:00:00,11.0,0.1,2.0,2.0,2.0,1.0,1.0,0.0,27.0,91.1,-27.0,971.0
2010-09-17 04:00:00,12.0,0.1,1.0,2.0,2.0,1.0,2.0,0.0,26.8,91.2,-24.0,971.0
2010-09-17 05:00:00,16.0,0.1,1.0,2.0,2.0,1.0,2.0,0.0,26.6,91.2,-28.0,970.0
2010-09-17 06:00:00,13.0,0.1,2.0,2.0,2.0,1.0,2.0,0.0,26.2,91.2,-28.0,970.0
2010-09-17 07:00:00,22.0,0.1,2.0,2.0,3.0,1.0,1.0,0.0,26.2,91.5,-15.0,971.0
2010-09-17 08:00:00,28.0,0.1,2.0,2.0,3.0,1.0,3.0,0.0,26.9,91.8,12.0,972.0
2010-09-17 09:00:00,24.0,0.1,2.0,3.0,3.0,1.0,5.0,0.0,28.1,91.4,35.0,972.0
2010-09-17 10:00:00,11.0,0.0,2.0,2.0,2.0,1.0,11.0,0.0,30.4,82.7,260.0,973.0
2010-09-17 11:00:00,9.0,0.0,2.0,2.0,2.0,1.0,19.0,0.0,34.4,62.3,715.0,972.0
2010-09-17 12:00:00,7.0,0.0,1.0,3.0,2.0,1.0,20.0,0.0,37.0,55.8,840.0,971.0
2010-09-17 13:00:00,17.0,0.0,1.0,2.0,2.0,1.0,18.0,0.0,36.0,60.7,422.0,971.0
2010-09-17 14:00:00,6.0,0.0,1.0,2.0,1.0,1.0,14.0,0.0,34.8,64.1,415.0,969.0
2010-09-17 15:00:00,7.0,0.0,2.0,2.0,2.0,1.0,16.0,0.0,37.7,54.1,730.0,968.0
2010-09-17 16:00:00,10.0,0.0,1.0,3.0,3.0,1.0,16.0,0.0,38.5,53.2,340.0,967.0
2010-09-17 17:00:00,20.0,0.1,1.0,3.0,2.0,1.0,15.0,0.0,37.8,55.9,132.0,968.0
2010-09-17 18:00:00,30.0,0.1,2.0,3.0,4.0,1.0,14.0,0.0,36.7,60.1,65.0,968.0
2010-09-17 19:00:00,43.0,0.2,1.0,4.0,3.0,1.0,7.0,0.0,33.6,72.8,-13.0,969.0
2010-09-17 20:00:00,29.0,0.1,2.0,4.0,4.0,1.0,10.0,0.0,30.8,74.0,-38.0,970.0
2010-09-17 21:00:00,26.0,0.1,1.0,4.0,3.0,1.0,6.0,0.0,29.2,81.4,-35.0,971.0
2010-09-17 22:00:00,25.0,0.1,2.0,3.0,3.0,1.0,3.0,0.0,28.4,85.4,-44.0,971.0
2010-09-17 23:00:00,23.0,0.1,2.0,3.0,3.0,1.0,1.0,0.0,28.0,87.5,-35.0,972.0
2010-09-18 00:00:00,,,,,,,,,,,,
2010-09-18 01:00:00,21.0,0.2,2.0,3.0,3.0,1.0,1.0,0.0,27.7,89.7,-27.0,971.0
2010-09-18 02:00:00,15.0,0.1,2.0,2.0,3.0,1.0,0.0,0.01,27.8,90.4,-26.0,970.0
2010-09-18 03:00:00,19.0,0.1,1.0,2.0,2.0,1.0,1.0,0.0,27.8,91.0,-25.0,971.0
2010-09-18 04:00:00,6.0,0.1,2.0,2.0,2.0,1.0,3.0,0.0,27.4,91.2,-32.0,970.0
2010-09-18 05:00:00,8.0,0.1,1.0,2.0,1.0,1.0,4.0,0.0,26.6,91.1,-32.0,970.0
2010-09-18 06:00:00,11.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,26.1,90.8,-35.0,970.0
2010-09-18 07:00:00,25.0,0.1,3.0,3.0,4.0,1.0,2.0,0.0,26.0,91.1,-26.0,971.0
2010-09-18 08:00:00,43.0,0.1,2.0,3.0,3.0,1.0,4.0,0.0,27.1,91.6,26.0,971.0
2010-09-18 09:00:00,27.0,0.1,2.0,2.0,3.0,1.0,7.0,0.0,28.8,90.0,110.0,972.0
2010-09-18 10:00:00,9.0,0.0,1.0,3.0,2.0,1.0,12.0,0.0,32.7,71.2,262.0,972.0
2010-09-18 11:00:00,12.0,0.0,2.0,3.0,3.0,1.0,12.0,0.0,31.7,73.6,54.0,972.0
2010-09-18 12:00:00,,,,,,,,0.14,,,,
2010-09-18 13:00:00,10.0,0.1,2.0,4.0,5.0,1.0,17.0,0.0,31.5,77.3,329.0,971.0
2010-09-18 14:00:00,4.0,0.1,2.0,2.0,2.0,1.0,11.0,0.0,34.1,66.6,300.0,970.0
2010-09-18 15:00:00,,,,,,,,0.0,,,,
2010-09-18 16:00:00,7.0,0.1,1.0,2.0,1.0,1.0,16.0,0.0,35.6,57.3,444.0,968.0
2010-09-18 17:00:00,10.0,0.1,1.0,3.0,2.0,1.0,13.0,0.0,34.9,61.6,89.0,968.0
2010-09-18 18:00:00,21.0,0.1,2.0,3.0,3.0,1.0,11.0,0.0,32.5,70.0,21.0,968.0
2010-09-18 19:00:00,26.0,0.1,2.0,3.0,3.0,1.0,6.0,0.0,30.2,78.5,-41.0,969.0
2010-09-18 20:00:00,30.0,0.2,2.0,3.0,3.0,1.0,3.0,0.0,28.4,83.5,-47.0,969.0
2010-09-18 21:00:00,27.0,0.1,2.0,3.0,3.0,1.0,2.0,0.0,27.8,86.6,-36.0,970.0
2010-09-18 22:00:00,25.0,0.1,1.0,3.0,2.0,1.0,2.0,0.0,27.8,88.5,-36.0,971.0
2010-09-18 23:00:00,15.0,0.1,2.0,2.0,2.0,1.0,1.0,0.0,27.3,89.2,-42.0,971.0
2010-09-19 00:00:00,,,,,,,,,,,,
2010-09-19 01:00:00,8.0,,,,,,,0.0,26.6,90.1,-43.0,971.0
2010-09-19 02:00:00,12.0,0.1,1.0,2.0,2.0,1.0,1.0,0.0,26.1,90.4,-45.0,971.0
2010-09-19 03:00:00,8.0,0.1,1.0,3.0,2.0,1.0,1.0,0.0,25.7,90.6,-47.0,970.0
2010-09-19 04:00:00,9.0,0.1,1.0,3.0,2.0,1.0,0.0,0.0,25.4,90.8,-47.0,970.0
2010-09-19 05:00:00,15.0,,2.0,2.0,2.0,1.0,0.0,0.0,25.2,91.1,-41.0,970.0
2010-09-19 06:00:00,10.0,0.1,2.0,2.0,3.0,1.0,0.0,0.0,25.3,91.4,-31.0,971.0
2010-09-19 07:00:00,15.0,0.1,1.0,2.0,1.0,1.0,1.0,0.0,25.4,91.6,-20.0,971.0
2010-09-19 08:00:00,44.0,0.1,2.0,3.0,3.0,1.0,4.0,0.0,27.0,92.4,103.0,972.0
2010-09-19 09:00:00,26.0,0.1,1.0,2.0,2.0,1.0,8.0,0.0,31.3,78.0,330.0,973.0
2010-09-19 10:00:00,5.0,0.1,1.0,3.0,2.0,1.0,12.0,0.0,35.0,59.3,527.0,973.0
2010-09-19 11:00:00,9.0,0.1,1.0,2.0,2.0,1.0,14.0,0.0,35.1,59.4,436.0,973.0
2010-09-19 12:00:00,4.0,0.1,1.0,2.0,1.0,1.0,15.0,0.0,36.1,56.1,697.0,972.0
2010-09-19 13:00:00,4.0,0.1,2.0,2.0,2.0,1.0,16.0,0.0,36.9,53.9,659.0,971.0
2010-09-19 14:00:00,5.0,0.1,1.0,2.0,1.0,1.0,17.0,0.0,38.2,50.3,819.0,970.0
2010-09-19 15:00:00,4.0,0.1,1.0,2.0,1.0,1.0,16.0,0.0,39.4,48.0,668.0,968.0
2010-09-19 16:00:00,8.0,0.1,2.0,2.0,2.0,1.0,15.0,0.0,39.4,48.2,413.0,968.0
2010-09-19 17:00:00,15.0,0.1,1.0,2.0,2.0,1.0,14.0,0.0,39.9,49.1,103.0,967.0
2010-09-19 18:00:00,29.0,0.2,1.0,4.0,3.0,1.0,12.0,0.0,37.7,56.6,8.0,967.0
2010-09-19 19:00:00,36.0,0.1,2.0,3.0,3.0,1.0,7.0,0.0,32.3,74.1,-46.0,968.0
2010-09-19 20:00:00,24.0,0.1,1.0,2.0,2.0,1.0,3.0,0.0,29.9,82.4,-46.0,969.0
2010-09-19 21:00:00,31.0,0.2,1.0,3.0,2.0,1.0,2.0,0.0,28.5,85.3,-46.0,970.0
2010-09-19 22:00:00,23.0,0.2,2.0,3.0,3.0,1.0,1.0,0.0,27.8,87.1,-47.0,970.0
2010-09-19 23:00:00,25.0,0.2,2.0,3.0,3.0,1.0,1.0,0.0,27.5,88.5,-43.0,970.0
2010-09-20 00:00:00,,,,,,,,,,,,
2010-09-20 01:00:00,11.0,0.1,2.0,3.0,3.0,1.0,0.0,0.0,26.7,89.8,-49.0,970.0
2010-09-20 02:00:00,7.0,,,,,,,0.0,26.3,90.2,-49.0,969.0
2010-09-20 03:00:00,7.0,0.1,1.0,2.0,2.0,1.0,0.0,0.0,26.0,90.5,-46.0,969.0
2010-09-20 04:00:00,8.0,0.1,2.0,2.0,3.0,1.0,0.0,0.0,25.7,90.8,-50.0,969.0
2010-09-20 05:00:00,9.0,0.1,1.0,2.0,2.0,1.0,0.0,0.0,25.4,91.0,-48.0,969.0
2010-09-20 06:00:00,13.0,0.1,2.0,2.0,2.0,1.0,0.0,0.0,25.4,91.3,-38.0,969.0
2010-09-20 07:00:00,13.0,0.1,2.0,2.0,3.0,1.0,0.0,0.0,25.1,91.5,-36.0,970.0
2010-09-20 08:00:00,47.0,0.1,2.0,3.0,4.0,0.0,3.0,0.0,26.8,92.4,102.0,971.0
2010-09-20 09:00:00,55.0,0.1,2.0,3.0,3.0,0.0,9.0,0.0,31.3,81.3,309.0,971.0
2010-09-20 10:00:00,6.0,0.1,2.0,3.0,2.0,0.0,19.0,0.0,35.5,61.1,579.0,972.0
2010-09-20 11:00:00,4.0,0.1,1.0,2.0,2.0,0.0,21.0,0.0,37.5,53.5,742.0,971.0
2010-09-20 12:00:00,3.0,0.1,2.0,2.0,2.0,1.0,22.0,0.0,38.3,51.1,771.0,970.0
2010-09-20 13:00:00,7.0,0.1,2.0,2.0,2.0,0.0,18.0,0.0,38.8,51.6,827.0,969.0
2010-09-20 14:00:00,5.0,0.1,1.0,2.0,2.0,0.0,21.0,0.0,39.1,47.3,709.0,968.0
2010-09-20 15:00:00,7.0,0.1,1.0,2.0,2.0,0.0,20.0,0.0,39.7,47.9,693.0,967.0
2010-09-20 16:00:00,24.0,0.1,1.0,3.0,2.0,1.0,18.0,0.0,40.8,47.8,549.0,967.0
2010-09-20 17:00:00,5.0,0.1,2.0,2.0,2.0,0.0,15.0,0.0,40.8,51.3,206.0,967.0
2010-09-20 18:00:00,21.0,0.1,2.0,2.0,3.0,1.0,13.0,0.0,35.1,65.5,20.0,967.0
2010-09-20 19:00:00,23.0,0.1,2.0,3.0,3.0,1.0,9.0,0.0,32.1,75.0,-38.0,968.0
